2509,"in Circle O, OC is perpendicular to AB, m \angle OBA = 26??, then the degree of m \angle ADC is ()"
2513,"the triangle ruler and its centroid projection under the light form a similar figure. Their similarity ratio is 2:3. If one side of the triangle ruler is 8cm long, then the corresponding side length of this side in the projection is ()"
2516,"m \triangle ABC and m \triangle DEF are similar figures. The similarity ratio is 1:2. It is known that DE = 4, then the length of AB is ()"
2517,"m \triangle A??B??C?? and m \triangle ABC are similarity figures with point O as the similarity centroid. If the similarity ratio A??O:AO = 3:1, and the periphery of m \triangle A??B??C?? The length is 12, then the perimeter of m \triangle ABC is ()"
2519,"in Circle O, chords AB and CD intersect at point P, m \angle A = 35??, m \angle B = 40??, then the size of m \angle APD is ()"
2528,"m \triangle ABC and m \triangle ADE are similar figures, and the similarity ratio is 2:3. If the area of m \triangle ABC is 18, then the area of m \triangle ADE is ()"
2535,"a point light source S is above the plane mirror. If the reflected light of the point light source is seen at point P, and AB = 10cm, BC = 20cm, PC is perpendicular to AC, and PC = 24cm are measured, the dis\tan ce from the point light source S to the plane mirror is The length of SA is ()"
2540,"m \triangle ABC and m \triangle DEF are similar figures, and the similarity ratio is 2:3. It is known that AB = 4, then the length of DE is equal to ()"
2542,"in m \triangle ABC, m \angle C = 90??, if AC = 4, BC = 3, then \cos  B is equal to ()"
2544,"in Rtm \triangle ABC, m \angle C = 90??, BC = 3, AC = 4, then the value of \sin A is ()"
2545,"in Rtm \triangle ABC, m \angle C = 90??, AC = 4, BC = 3, then the value of \sin B is equal to ()"
2546,"in Rtm \triangle ABC, m \angle C = 90??, AC = 3, BC = 4, then the value of \cos  A is ()"
2550,"in Rtm \triangle ABC, m \angle C = 90??, AC = 4, BC = 8, then the value of \tan B is ()"
2551,"in Circle O, chords AB and CD intersect at point P, m \angle A = 42??, m \angle B = 35??, then the size of m \angle APD is ()"
2552,"in Rtm \triangle ACB, m \angle C = 90??, m \angle A = 37??, AC = 4, then the length of BC is approximately () (\sin 37???0.60, \cos  37???0.80, \tan 37???0.75)"
2553,"in m \triangle ABC, m \angle C = 90??, AB = 10, BC = 8, then \sin m \angle A = ()"
2554,"it is known that in Rtm \triangle ABC, m \angle C = 90??, AB = 10, AC = 8, then the value of \tan B is ()"
2555,"in Rtm \triangle ABC, m \angle C = 90??, BC = 4, AC = 3, then \sin B = ()"
2556,"in Rtm \triangle ABC, m \angle C = 90??, AB = 10, AC = 8, then \sin A is equal to ()"
2557,"in Rtm \triangle ABC, m \angle C = 90??, AB = 5, AC = 4, then the value of \sin A is ()"
2558,"in m \triangle ABC, m \angle A = 90??, AB = 4, BC = 5, then \cos  B is equal to ()"
2559,"in m \triangle ABC, m \angle C = 90??, AB = 5, BC = 3, then the value of \tan B is ()"
2560,"in Rtm \triangle ABC, m \angle C = 90??, AB = 2, BC = 1, then \sin A is equal to ()"
2561,"It is known that as shown in figure AB, AD is the chord of Circle O, m \angle B = 30??, point C is on the chord AB, connect CO and extend the intersection Circle O at point D, m \angle D = 35??, then the degree of m \angle BAD is ()"
2565,"in m \triangle ABC, m \angle A = 90??. If AB = 12, AC = 5, then the value of \cos  C is ()"
2566,"in Rtm \triangle ABC, m \angle ACB = 90??, if AC = 3, AB = 5, then \sin B is equal to ()"
2567,"in Rtm \triangle ABC, m \angle C = 90??, AB = 5, BC = 3, then the value of \tan A is ()"
2568,"in m \triangle ABC, m \angle C = 90??, AB = 5, BC = 4, then the \sin e value of m \angle B is ()"
2571,"in m \triangle ABC, m \angle A = 90??, if AB = 8, AC = 6, then the value of \cos  C is ()"
2573,"in m \triangle ABC, m \angle C = 90??, AB = 10, BC = 6, then \sin m \angle A = ()"
2579,"in m \triangle ABC, m \angle B = 90??, AB = 12, BC = 5, then the value of \sin A is ()"
2580,"in Rtm \triangle ABC, m \angle C = 90??, AB = 3, AC = 2, then the value of \cos  B is ()"
2581,"A and D are two points on Circle O, BC is the diameter, if m \angle OAC = 55??, then the degree of m \angle D is ()"
2583,"in Rtm \triangle ABC, m \angle ACB = 90??, CD is perpendicular to AB is at point D, BC = 3, AC = 4, then the value of \sin m \angle DCB is ()"
2584,"it is known that in Rtm \triangle ABC, m \angle C = 90??, AB = 5, BC = 3, then the value of \cos  B is ()"
2586,"m \triangle ABC, m \angle B = 90??, AB = 3, BC = 4, then \cos  A is equal to ()"
2588,"in m \triangle ABC, m \angle C = 90??, BC = 5, AB = 13, then \sin B is ()"
2590,"in m \triangle ABC, m \angle C = 90??, AB = 5, AC = 4, then the value of \sin A is ()"
2592,"it is known that the circumferential angle m \angle BAC = 40??, then the degree of the central angle m \angle BOC is ()"
2595,"in m \triangle ABC, m \angle B = 90??, AB = 1, BC = 2, then \sin A = ()"
2601,"in Rtm \triangle ABC, m \angle C = 90??, AC = 4, AB = 5, then the value of \cos  A is ()"
2605,"in Rtm \triangle ABC, m \angle C = 90??, AC = 4, BC = 3, then the value of \tan A is ()"
2607,"in m \triangle ABC, m \angle C = 90??, AC = 2, BC = 1, then the value of \cos  A is ()"
2608,"in Rtm \triangle ABC, m \angle C = 90??, AC = 3, AB = 5, then the value of \cos  B is ()"
2611,"in Rtm \triangle ABC, m \angle C = 90??, BC = 4, AC = 3, CD is perpendicular to AB is at D, assuming m \angle ACD = ??, then the value of \cos  ?? is ()"
2612,"in m \triangle ABC, m \angle C = 90??, AB = 5, BC = 3, then the value of \tan A is ()"
2614,"in m \triangle ABC, AB = AC, D is a point on the side of BC, AD = AE, m \angle EDC = 20??, then the degree of m \angle BAD is ()"
2615,"in Circle O, OC is perpendicular to AB, m \angle BOC = 50??, then the degree of m \angle ADC is ()"
2616,"in m \triangle ABC, m \angle C = 90??, AC = 3, BC = 4, then the value of \sin B is ()"
2619,"m \triangle ABC is inscribed in Circle O, AD is the diameter of Circle O, and intersects BC at point E. If DE = 2, OE = 3, then \tan C??\tan B = ()"
2620,"In Rtm \triangle ABC, m \angle C = 90??, a = 1, c = 4, then the value of \sin A is ()"
2625,"in m \triangle ABC, m \angle ACB = 90??, CD is perpendicular to AB is at point D. If CD:AC = 2:3, then the value of \sin m \angle BCD is ()"
2626,"in Circle O, chords AB and CD intersect at point P. If m \angle ADC = 20??, then m \angle B is equal to ()"
2627,"In Rtm \triangle ABC, m \angle C = 90??, AB = 5, BC = 4, then \cos  A is ()"
2629,"in a grid composed of small squares with side length 1, the radius of Circle O is 1, and the centroid O is on the grid point, then \tan m \angle AED = ()"
2630,"in a grid composed of small squares with side length 1, points A, B, and O are grid points, then \tan m \angle AOB = ()"
2632,"in m \triangle ABC, m \angle C = Rtm \angle , AB = 5, AC = 4, then the value of \sin A is ()"
2634,"Fold a rec\tan gular piece of paper ABCD (as shown in the figure) so that the vertex C falls at C', and measure AB = 4 and DE = 8. Then \sin m \angle C'ED is ()"
2637,"points A, B, and C are on Circle O, m \angle AOB = 30??, then the degree of m \angle ACB is ()"
2638,"in Rtm \triangle ABC, m \angle B = 90??,\cos  A = \frac{12}{13}, then \tan A = ()"
2643,"in m \triangle ABC, m \angle B = 90??, AB = 1, BC = 2, then \cos  A = ()"
2644,"the straight line y = \frac{3}{4}x + 3 intersects the x and y axes at two points A and B respectively, then the value of \cos  m \angle BAO is ()"
2645,"in m \triangle ABC, m \angle B = 90??, AB = 3, BC = 4, then \cos  A is equal to ()"
2648,"AB and CD are the chords of Circle O, and AB is perpendicular to CD and BE are the diameters of Circle O. If AC = 3, then the length of DE is ()"
2653,"in m \triangle ABC, m \angle C = 90??, AB = 5, AC = 3, then the value of \tan B is ()"
2655,"straight line OA passes through point (4,3), then \tan ?? = ()"
2657,"In Rtm \triangle ABC, m \angle C = 90??, AB = 2, BC = 1, then the value of \sin B is ()"
2661,"in Rtm \triangle ABC, m \angle ACB = 90??, CD is perpendicular to AB is at point D, BC = 3, AC = 4, then the value of \sin m \angle 1 is ()"
2662,"in Rtm \triangle ABC, it is known that m \angle A = 90??, AC = 3, AB = 4, then \sin B is equal to ()"
2663,"It is known that, in Rtm \triangle ABC, m \angle C = 90??, BC = 3, AC = 4, then the value of \sin B is ()"
2664,"In Rtm \triangle ACB, m \angle C = 90??, BC = 5, AC = 12, then \sin A = ()"
2665,"in m \triangle ABC, m \angle C = 90??, AB = 3, BC = 2, then the value of \cos  B is ()"
2669,"it is known that the radius of Circle O is 5, and the central angles of the circles subtended by chords AB and CD are m \angle AOB and m \angle COD respectively. If m \angle AOB and m \angle COD are complementary and chord AB = 8, then the length of chord CD is ()"
2675,"in Rtm \triangle ABC, m \angle C = 90??, AC = 3, AB = 5. Then \sin B is equal to ()"
2676,"in m \triangle ABC, m \angle C = 90??, \sin A = \frac{4}{5}, BC = 12, then AC = ()"
2679,"point A(t,3) is in the first quadrant, the acute angle between OA and the x-axis is ??, \tan ?? = 2, then the value of t is ()"
2680,"AB is the diameter of Circle O, C and D are two points on Circle O, if m \angle CDB = 35??, then the degree of m \angle CBA is ()"
2685,"CD is the height on the hypotenuse AB of Rtm \triangle ABC, AC = 8, BC = 6, then the value of \cos  m \angle BCD is ()"
2694,"in Rtm \triangle ABC, m \angle C = 90??, BC = 6, AC = 8, then the value of \sin A is equal to ()"
2697,"in the plane rec\tan gular coordinate system, the straight line OA passes through the point (2,1), then the value of \tan ?? is ()"
2699,"in Rtm \triangle ABC, m \angle C = 90??, BC = 3, AB = 4, then the value of \cos  B is ()"
2701,"C and D are two points on Circle O with line segment AB as the diameter. If m \angle ADC = 70??, then m \angle CAB = ()"
2705,"in Rtm \triangle ABC, m \angle ACB = 90??, AC = 12, BC = 5, CD is perpendicular to AB is at point D, then the value of \sin m \angle BCD is ()"
2706,"at Rtm \triangle ABC, m \angle C = 90??, AC = 8, BC = 6, then the value of \sin B is equal to ()"
2707,"in the rec\tan gular coordinate system, P is a point in the first quadrant, its coordinate is (4, m), and the \cos ine value of the angle ?? between OP and the positive half-axis of the x-axis is \frac{3}{5 }, then the value of \tan m \angle ?? is ()"
2711,"AB is the diameter of Circle O, C and D are two points on Circle O, m \angle BAC = 30??, arc \widehat BC is equal to arc \widehat CD, then the degree of m \angle DAC is ()"
2721,"Rtm \triangle ABC, m \angle C = 90??, AB = 13, BC = 5, then the value of \cos  B is ()"
2722,"AB \parallel CD, m \angle E = 27??, m \angle C = 52??, then the degree of m \angle EAB is ()"
2723,Place a pair of triangular plates (30??60??90??) and (45??45??90??) then the angle a at the overlap is ()
2724,"in Circle O, if m \angle BOD = 140?? and m \angle CDA = 30??, then the degree of m \angle AEC is ()"
2727,"In Rtm \triangle ABC, m \angle C = 90??, AB = 6, \sin A = \frac{2}{3}, then the length of AC is ()"
2728,"in Rtm \triangle ABC, m \angle ACB = 90??, CD is the midline on the edge of AB, if BC = 4, CD = 3, then the value of \tan B is ()"
2729,"in m \triangle ABC, m \angle C = 90??, AB = 5, BC = 3, CA = 4, then \sin A is equal to ()"
2730,"it is known that in Rtm \triangle ABC, m \angle C = 90??, AC = 6, BC = 8, then the value of \tan A is ()"
2731,"in Rtm \triangle ABC, m \angle ACB = 90??, BC = 3, AC = 4, then the value of \sin A is equal to ()"
2734,"in Rtm \triangle ABC, m \angle C = 90??, AC = 5, AB = 13, then the value of \cos  B is ()"
2735,"it is known that AB and AD are chords of Circle O, m \angle B = 30??, point C is on the chord AB, connect CO and extend the intersection Circle O to point D, m \angle D = 30??, then the degree of m \angle BAD is ()"
2737,"in Rtm \triangle ABC, D is the midpoint of AB, BC = 5, AC = 12, then the value of \sin m \angle DCA is ()"
2738,"As shown in the figure: In Rtm \triangle ABC, m \angle C = 90??, AC = 8, AB = 10, then the value of \sin B is equal to ()"
2739,"in m \triangle ABC, m \angle A = 90??, AC = 9, \sin B = 0.6, then AB is equal to ()"
2741,"in Rtm \triangle ABC, m \angle ACB = 90??, CD is perpendicular to AB, and the vertical foot is D. If AC = 2, BC = 1, then \sin m \angle ACD = ()"
2742,"in m \triangle ABC, m \angle C = 90??, AC = 2, BC = 1, then the value of \cos  B is ()"
2743,"in m \triangle ABC, m \angle C = 90??, BC = 2, AB = 3, then the value of \sin A is ()"
2744,"in Rtm \triangle ABC, m \angle C = 90??, BC = 4, AC = 3, then the value of \sin A is ()"
2745,"in Rtm \triangle ABC, m \angle C = 90??, AB = 5, BC = 4, then the value of \sin B is ()"
2747,"in Rtm \triangle ABC, m \angle C = 90??, AC = 1, BC = 2, then the value of \cos  B is ()"
2748,"in Rtm \triangle ABC, m \angle C = 90??, BC = 3, AC = 4, then the value of \cos  A is equal to ()"
2750,"in the rec\tan gular coordinate system, the coordinates of point A are (2,3), then the value of \tan ?? is ()"
2751,"in m \triangle ABC, m \angle C = 90??, AC = 2, AB = 4, then the value of \sin B is ()"
2755,"It is known that in Rtm \triangle ABC, m \angle C = 90??, BC = 12, AC = 5, then the value of \cos  A is ()"
2757,"points A, B, and C are all on Circle O. If m \angle ACB = 48??, then the degree of m \angle AOB is ()"
2759,"it is known that P is any point on the ray OB, PM is perpendicular to OA is in M, and OM:OP = 4:5, then the value of \cos  ?? is equal to ()"
2760,"it is known that in Rtm \triangle ABC, m \angle C = 90??, AC = 4, \tan A = \frac{1}{2}, then the length of BC is ()"
2767,"points A, B, and C are points on Circle O, m \angle AOB = 80??, then the degree of m \angle ACB is ()"
2772,"point A(t,3) is in the first quadrant, the acute angle between OA and the x-axis is ??, \tan ?? = \frac{3}{2}, then the value of t is ()"
2773,"in Rtm \triangle ABC, CD is the centroid line on the hypotenuse AB. If CD = 2.5, AC = 3, then the value of \tan B is ()"
2776,"m \angle C = 90??, BC = 1, AC = 2, then the value of \tan A is ()"
2781,"in m \triangle ABC, m \angle C = 90??, AB = 5, BC = 3, then the value of \sin A is ()"
2785,"in ABC, AB = AC = 4cm, BC = 6cm, then\cos  B = ()"
2786,"in Rtm \triangle ABC, m \angle C = 90??, AC = 15, BC = 8, then \sin A = ()"
2787,"In Rtm \triangle ABC, m \angle C = 90??, AC = 3, AB = 5, then the value of \sin A is ()"
2788,"in the plane rec\tan gular coordinate system xOy, the point A(3,3) and the point B(7,O) are known, then the value of \tan m \angle AB0 is equal to ()"
2790,"in m \triangle ABC, m \angle C = 90??, BC = 2, AB = 3, then the value of \cos  B is ()"
2792,"in m \triangle ABC, m \angle C = 90??, AB = 5, AC = 4, then the value of \cos  A is ()"
2795,"it is known that in m \triangle ABC, m \angle C = 90??, AC = 4, BC = 3, then \sin A = ()"
2797,"in Rtm \triangle ABC, CD is the centroid line on the hypotenuse AB. It is known that CD = 5 and AC = 6, then the value of \tan B is ()"
2798,"It is known that in Rtm \triangle ABC, m \angle C = 90??, \sin A = \frac{1}{3}, BC = 2, then AB = ()"
2800,"points A, B, C, P are on Circle O, CD is perpendicular to OA, CE is perpendicular to OB, and the vertical feet are D, E, m \angle DCE = 80?? respectively, then the degree of m \angle P is ()"
2801,"in Rtm \triangle ABC, m \angle C = 90??, AC = 4, AB = 5, then the value of \sin B is ()"
2803,"four small squares with side length 1 form a large square. A, B, and O are the vertices of the small square. The radius of Circle O is 1. P is the point on Circle O and is located in the small square on the upper right side. Within, then \sin m \angle APB is equal to ()"
2804,"in Rtm \triangle ABC, m \angle C = 90??, AB = 6,\cos  B = \frac{2}{3}, then the length of BC is ()"
2805,"in m \triangle ABC, m \angle C = Rtm \angle , AC = 4, BC = 3, then the value of \sin B is ()"
2807,"in Rtm \triangle ABC, m \angle C = 90??, BC = 3, AC = 2, then the value of \tan B is ()"
2811,"point O is a point within m \triangle ABC, OA = OB = OC, and m \angle ABO = 40??, then the size of m \angle ACB is ()"
2814,"OA = 4, the midpoint of line segment OA is B, point P moves on a circle with O as the centroid and OB as the radius, and the midpoint of PA is Q. When point Q also falls on Circle O, the value of \cos  m \angle OQB is equal to ()"
2820,"the hypotenuse AB of Rtm \triangle ABC = 10cm,\cos  A = \frac{3}{5}, then the length of BC is ()"
2821,"in Rtm \triangle ABC, m \angle ACB = 90??, CD is the centroid line of AB side, if BC = 6, AC = 8, then the value of \tan m \angle ACD is ()"
2822,"AB is the diameter of Circle O, C is a point on Circle O (except A and B), m \angle AOD = 130??, then the degree of m \angle C is ()"
2824,"in m \triangle ABC, m \angle BAC = 90??, AD is perpendicular to BC is in D, if AB = 3, AC = 4, then the value of \sin m \angle DAC is ()"
2826,"in the right angle m \triangle ABC, m \angle C = 90??, if AB = 5, AC = 4, then \tan m \angle B = ()"
2829,"in Rtm \triangle ABC, m \angle C is a right angle, CD is perpendicular to AB is in D, it is known that AC = 4, AB = 5, then \tan m \angle BCD is equal to ()"
2832,"in m \triangle ABC, m \angle ACB = 90??, m \angle A = 15??, AB = 8, then the value of AC??BC is ()"
2835,"in m \triangle ABC, m \angle C = 90??, AB = 13, BC = 5, then the value of \sin A is ()"
2836,"in the quadrilateral ABCD, E and F are the midpoints of AB and AD respectively. If EF = 2, BC = 5, CD = 3, then \tan C is equal to ()"
2837,"it is known that in Rtm \triangle ABC, m \angle C = 90??, BC = 1, AC = 2, then the value of \tan A is ()"
2838,"the side length of square ABCD is 2, point E is on the extension line of CB, BD = BE, then the value of \tan m \angle BAE is ()"
2840,"In the semicircle AD is the diameter, and AD = 3, AC = 2, then the value of \cos  m \angle B is ()"
2844,"it is known that C and D are on Circle O with AB as the diameter. If m \angle CAB = 30??, then the degree of m \angle D is ()"
2849,"in Rtm \triangle ABC, m \angle C = 90??, BC = 2, AC = 3, then the value of \tan B is ()"
2850,"it is known that in the right triangle ABC, m \angle C = 90??, BC = 1,\sin A = \frac{1}{3}, then AB = ()"
2851,"in Rtm \triangle ABC, m \angle ACB = Rtm \angle , BC = 1, AB = 2, then the value of \sin A is ()"
2858,"in RTm \triangle ABC, AC = 2, BC = 3, then the value of \tan B is ()"
2859,"in m \triangle ABC, m \angle C = 90??, AB = 5, AC = 3, then \sin B = ()"
2862,"As shown in the figure: In Rtm \triangle ABC, m \angle C = 90??, AB = 4, the area of m \triangle ABC is 2, then \tan A + \tan B is equal to ()"
2865,"AB is the diameter of Circle O, C is a point above Circle O, OD is perpendicular to BC is at point D, AC = 4, then the length of OD is ()"
2866,"in Rtm \triangle ABC, CD is the centroid line on the hypotenuse AB. It is known that CD = 2 and AC = 3, then the value of \sin B is ()"
2867,"In Rtm \triangle ABC, m \angle ACB = 90??, CD is perpendicular to AB is at point D, if AC = 3, BC = 4, then \tan ?? is equal to ()"
2870,"in m \triangle ABC, AC = 5, BC = 12, AB = 13, then the value of \tan m \angle B is ()"
2872,"it is known that in Rtm \triangle ABC, m \angle C = 90??, BC = 3, AC = 4, then the value of \sin A is ()"
2875,"CD is the height on the hypotenuse of Rtm \triangle ABC. If AB = 5, AC = 3, then \tan m \angle BCD is ()"
2876,"AB and BC are the chords of Circle O, OM \parallel BC intersects AB at M, if m \angle AOC = 100??, then the degree of m \angle AMO is ()"
2881,"In Rtm \triangle ABC, m \angle C = 90??,\sin A = \frac{3}{5}, then\cos  B = ()"
2882,"in Rtm \triangle ABC, m \angle C = 90??, \sin A = \frac{1}{3}, then the value of \cos  B is ()"
2883,"We know that if the sum of two acute angles is equal to a right angle, then the two angles are supplementary angles, or mutually supplementary for short. m \angle A and m \angle B are complementary to each other, and there are: \sin A = \frac{opposite side of m \angle A}{hypotenuse} = \frac{a}{c},\cos  B = \frac{adjacent side of m \angle B }{Hypotenuse} = \frac{a}{c}, so we know \sin A = \cos  B. Note that in m \triangle ABC, m \angle A + m \angle B = 90??, that is, m \angle B = 90??-m \angle A,m \angle A =  90??-m \angle B, then there are: \sin (90??-A) = \cos  A,\cos  (90??-A) = \sin A. Try to complete the following multiple choice questions: If ?? is an acute angle, and \cos  ?? = \frac{4}{5}, then the value of \sin (90??-??) is equal to ()"
2886,"m \triangle ABCCircle O, Circle O, AC is the diameter of Circle O, m \angle ACB = 52??, point D is a point above ?{AC}, then the degree of m \angle D is ()"
2892,"it is known that in Rtm \triangle ABC, m \angle C = 90??, m \angle BAC = 67.5??, AD = BD, then \sin m \angle ADC = ()"
2894,"in Rtm \triangle ABC, m \angle C = 90??, AB = 2BC, then the value of \sin B is ()"
2897,"AB is the diameter of the semicircle, point D is the midpoint of ?{AC}, m \angle ABC = 50??, then m \angle BCD is equal to ()"
2900,"in Rtm \triangle ABC, m \angle C = 90??, AB = 2BC, then the value of \sin B is ()"
2902,"in the obtuse angle m \triangle ABC, m \angle A = 30??, then the value of \tan A is ()"
2904,"it is known that the two chords AC and BD of Circle O intersect at point E, m \angle A = 70??, m \angle C = 50??, then the value of \sin m \angle AEB is ()"
2905,"AB is the diameter of the semicircle, chords AD and BC intersect at P. It is known that m \angle DPB = 60??, D is the midpoint of arc \widehat BC, then \tan m \angle ADC is equal to ()"
2907,"A, B, and C are three points on Circle O. If m \angle A + m \angle C = 75??, then the degree of m \angle AOC is ()"
2914,"in Rtm \triangle ABC, m \angle C = 90??, if m \angle A = 30??, then the value of \sin A + \cos  B is equal to ()"
2917,"in Circle O, OA is perpendicular to BC, m \angle AOC = 50??, then the degree of m \angle ADB is ()"
2921,"In Rtm \triangle ABC, m \angle BAC = 90??, AC = 3, AB = 4, then the \cos ine value of m \angle DAC is ()"
2928,"A, B, and C are three points on Circle O, m \angle ABO = 25??, m \angle ACO = 30??, then the degree of m \angle BOC is ()"
2940,"AB is the diameter of Circle O, point C is on the circle, m \angle ABC = 65??, then the degree of m \angle OCA is ()"
2941,"Known: BC:AB = 1:2, extend AB to B1, so that AB1 = 2AB, extend AC to AC1, so that AC1 = 2AC, then the value of \sin A is ()"
2946,"in the right angle m \triangle BAD, extend the hypotenuse BD to point C, so that DC = \frac{1}{2}BD, and connect AC, if \frac{AD}{AB} = \frac{5}{3 }, then the value of \tan m \angle CAD is ()"
2950,"in Rtm \triangle ABC, m \angle C = 90??, AC = 4, \tan A = \frac{1}{2}, then the length of BC is ()"
2951,"m \triangle ABC is the inscribed triangle of Circle O, AB = AC, m \angle BCA = 65??, let??s draw CD \parallel AB, and intersect Circle O at point D and connect BD, then the size of m \angle DBC is ()"
2953,"in the plane rec\tan gular coordinate system, the coordinate of point A is (4,3), then the value of \tan ?? is ()"
2955,"in Rtm \triangle BAD, extend the hypotenuse BD to point C, so that DC = \frac{1}{2}BD, and connect AC. If \tan B = \frac{5}{3}, then \tan m \angle  The value of CAD is ()"
2958,"AB is the diameter of Circle O, the chord CD is perpendicular to AB, the vertical foot is E, and connects AC. If m \angle CAB = 22.5??, CD = 8cm, then the radius of Circle O is ()"
2960,"A, B, C and D are four points on Circle O, m \angle A = 60??, m \angle B = 24??, then the degree of m \angle C is ()"
2962,"it is known that the central angle m \angle AOB = 110??, then the circumferential angle m \angle ACB = ()"
2963,"AB is the diameter of the semicircle, O is the centroid of the circle, C is the point on the semicircle, and D is the point on ?{AC}. If m \angle BOC = 40??, then the degree of m \angle D is ()"
2965,"BC is the diameter of circle O, point A is on the circle, connecting AO, AC, m \angle ACB = 30??, then m \angle AOB = ()"
2969,"in Circle O, arc \widehat AB  =  arc \widehat AC, m \angle A  =  36??, then the degree of m \angle C is ()"
2970,"it is known that AB and AD are chords of Circle O, m \angle BOD = 50??, then the degree of m \angle BAD is ()"
2972,"points A, B, and C are all on the circle O. If m \angle ACB = 46??, then the degree of m \angle AOB is ()"
2973,"points A, B, C, and D are all on Circle O, OB is perpendicular to CD, m \angle BOC = 50??, then the degree of m \angle BAD is ()"
2974,"AB is the diameter of Circle O, CD is the chord of Circle O, m \angle ADC = 35??, then the degree of m \angle CAB is ()"
2979,"points B, C, and D are on Circle O. If m \angle BCD = 130??, then the degree of m \angle BOD is ()"
2980,"BC is the diameter of Circle O, A is a point on Circle O, m \angle OAC = 32??, then the degree of m \angle B is ()"
2981,"points A, B, and C are on Circle O, m \angle ACB = 35??, then the degree of m \angle AOB is ()"
2982,"points A, B, and C are on Circle O, m \angle OAB = 25??, then the degree of m \angle ACB is ()"
2983,"AB is the diameter of Circle O, the chord CD is perpendicular to AB, and the vertical foot is point E. Point G is any point on ?{AC}. Extend the extension line of AG and DC to point F, connecting GC, GD, and AD. If m \angle BAD = 25??, then m \angle AGD is equal to ()"
2985,"AB is the diameter of Circle O, points C and D are on Circle O, if m \angle BAC = 20??, then the size of m \angle ADC is ()"
2986,"A, B and C are three points on Circle O, m \angle AOB = 110??, then m \angle ACB is equal to ()"
2987,"point B is a point above Circle O. If m \angle AOC = 120??, then the size of m \angle B is ()"
2988,"AD is the bisector of m \angle CAE, m \angle B = 29??, m \angle ACD = 99??, then m \angle DAE is equal to ()"
2989,"in the quadrilateral ABCD, m \angle B = m \angle D, Circle O passes through points A, C, D, intersects BC at point E, and connects AC and AE. If m \angle D = 72??, then m \angle BAE is ()"
2992,"in Circle O, the degree of m \angle AOB is 160??, C is a point on ?{AB}, D and E are two different points on ?{AB} (not coincident with the two points A and B), then The degree of m \angle D + m \angle E is ()"
2993,"in Circle O, chords AB and CD intersect at point P, connecting AC and BD. If m \angle A = 35??, m \angle BPC = 78??, then the size of m \angle B is ()"
2994,"AB is a chord of Circle O, point C is the last moving point of Circle O, and m \angle ACB = 30??, points E and F are the midpoints of AC and BC respectively, and straight lines EF and Circle O intersect at G and H Two points, if the radius of Circle O is 10, then the maximum value of GE + FH is ()"
2995,"it is known that in Circle O, OA is perpendicular to BC, m \angle AOB = 70??, then the degree of m \angle ADC is ()"
2996,"in Circle O, OC is perpendicular to AB, m \angle ADC = 32??, then the degree of m \angle OBA is ()"
2997,"OA and OC are the radii of Circle O, and point B is on Circle O. If AB \parallel OC, m \angle BCO = 21??, then the degree of m \angle AOC is ()"
2998,"AB is the diameter of Circle O, CD is the chord, if  = , m \angle C is 36?? larger than m \angle D, then m \angle A is equal to ()"
2999,"in m \triangle ABC, the bisectors of the exterior angles of m \angle ABC and m \angle ACB intersect at point O, and m \angle BOC = 40??, then m \angle A = ()"
3000,"AC is the diameter of Circle O, B and D are two points on the circle, connecting AB, BC, AD and BD. If m \angle CAB = 55??, then the degree of m \angle ADB is ()"
3001,"it is known that CD is the diameter of circle O, and the chord DE pas\sin g through point D is parallel to the radius OA. If the angle D = 50??, the measure of angle C is ()"
3003,"the radius of Circle O is 2, point A is a point above Circle O, and the radius OD is perpendicular to  is the chord BC at D. If m \angle BAC = 60??, then the length of BC is ()"
3005,"point A is a point on Circle O with a radius of 2, BC is the chord of Circle O, OD is perpendicular to BC is at D, if m \angle BAC = 60??, then the length of OD is ()"
3006,"points A, B, and C are all on Circle O. If m \angle AOC = 140??, then the degree of m \angle B is ()"
3007,"it is known that the radius of Circle O is 5, and the central angles of the circles subtended by chords AB and CD are m \angle AOB and m \angle COD respectively. If m \angle AOB and m \angle COD are complementary and chord CD = 6, then the length of chord AB is ()"
3009,"the radius of Circle O is 5, AB is the chord, and point C is the midpoint of ?{AB}. If m \angle ABC = 30??, the length of chord AB is ()"
3011,"AB is the chord of Circle O, and OC is perpendicular to AB intersects Circle O at point C, connecting OA, OB, and BC. If m \angle ABC = 20??, then the degree of m \angle AOB is ()"
3012,"in Circle O, point C is the midpoint of m \angle A = 40??, then the size of m \angle BOC is ()"
3013,"AB is the diameter of semicircle Circle O. The two sides AC and BC of m \triangle ABC intersect the semicircle at D and E respectively, and E is the midpoint of BC. It is known that m \angle BAC = 50??, then m \angle C = ()"
3014,"AB is the chord of Circle O, OA and OC are the radii of Circle O, ?{AC} = ?{BC}, m \angle BAO = 37??, then the degree of m \angle AOC is () degree."
3015,"the vertices A, B, and D of the parallelogram ABCD are on Circle O, and the vertex C is on the diameter BE of Circle O, connecting AE, m \angle E = 36??, then the degree of m \angle ADC is ()"
3016,"it is known that the circumferential angle m \angle ACB = 130??, then the central angle m \angle AOB = ()"
3017,"it is known that AB is the diameter of Circle O, C and D are two points on the same side of AB on the circle, m \angle ACD = 130??, then m \angle BAD = ()"
3018,"C is a point on circle O. If the circumferential angle m \angle ACB = 36??, then the degree of the central angle m \angle AOB is ()"
