9219,x=(6/2)*6,"['Rhombus(A,B,C,D)', 'Equals(LengthOf(Line(A,B)),6)', 'Equals(Angle(A),30)', 'Find(AreaOf(Rhombus(A,B,C,D)))']",Rhombus ABCD Equals LengthOf Line AB  6 Equals Angle A 30 Find AreaOf Rhombus ABCD   ,18
9421,x=(6/2)*9,"['Parallelogram(A,B,C,D)', 'Equals(LengthOf(Line(A,B)),6)', 'Equals(LengthOf(Line(B,C)),9)', 'Equals(Angle(B),30)', 'Find(AreaOf(Parallelogram(A,B,C,D)))']",Parallelogram ABCD Equals LengthOf Line AB  6 Equals LengthOf Line BC  9 Equals Angle B 30 Find AreaOf Parallelogram ABCD   ,27
4597,x=(6/2)/5,"['Triangle(A,B,C)', 'Equals(LengthOf(Line(A,B)),6)', 'Equals(LengthOf(Line(A,C)),5)', 'IsMidpointOf(Point(D),Line(A,B))', 'PointLiesOnLine(Point(E),Line(A,C))', 'Equals(Angle(A,D,E),LengthOf(Angle(C)))', 'Angle(B,A,C)', 'Line(D,E)', 'Line(B,C)', 'Point(F)', 'Find(RatioOf(Line(A,F),Line(A,G)))']",Triangle ABC Equals LengthOf Line AB  6 Equals LengthOf Line AC  5 IsMidpointOf Point D Line AB  PointLiesOnLine Point E Line AC  Equals Angle ADE LengthOf Angle C   Angle BAC Line DE Line BC Point F Find RatioOf Line AF Line AG   ,0.6
4862,x=(6/2)/6*10,"['Parallelogram(A,B,C,D)', 'Equals(LengthOf(Line(A,B)),10)', 'Equals(LengthOf(Line(A,D)),6)', 'IsMidpointOf(Point(E),Line(A,D))', 'Point(F)', 'Line(A,B)', 'Similar(Triangle(C,B,F),Triangle(C,D,E))', 'Find(LengthOf(Line(B,F)))']",Parallelogram ABCD Equals LengthOf Line AB  10 Equals LengthOf Line AD  6 IsMidpointOf Point E Line AD  Point F Line AB Similar Triangle CBF Triangle CDE  Find LengthOf Line BF   ,1.8
5364,x=(6/2)+(4/2),"['Line(A,B)', 'Equals(LengthOf(Line(A,C)),4)', 'Equals(LengthOf(Line(B,C)),6)', 'IsMidpointOf(Point(M),Line($))', 'IsMidpointOf(Point(N),Line($))', 'Line(A,C)', 'Line(B,C)', 'Find(LengthOf(Line(M,N)))']",Line AB Equals LengthOf Line AC  4 Equals LengthOf Line BC  6 IsMidpointOf Point M Line $  IsMidpointOf Point N Line $  Line AC Line BC Find LengthOf Line MN   ,5
5460,x=(6/2)+(18-6),"['Equals(LengthOf(Line(A,B)),18)', 'Equals(LengthOf(Line(B,C)),6)', 'IsMidpointOf(Point(D),Line(B,C))', 'Find(LengthOf(Line(A,D)))']",Equals LengthOf Line AB  18 Equals LengthOf Line BC  6 IsMidpointOf Point D Line BC  Find LengthOf Line AD   ,15
4776,x=(6/2)+6,"['Parallel(Line(A,B),Line(C,D))', 'Line(E,F)', 'Equals(LengthOf(Line(A,O)),LengthOf(Line(O,D)))', 'Equals(LengthOf(Line(O,D)),LengthOf(Line(D,F)))', 'Equals(LengthOf(Line(O,E)),6)', 'Find(LengthOf(Line(B,E)))']",Parallel Line AB Line CD  Line EF Equals LengthOf Line AO  LengthOf Line OD   Equals LengthOf Line OD  LengthOf Line DF   Equals LengthOf Line OE  6 Find LengthOf Line BE   ,9
1073,x=(6/2)+9,"['Triangle(A,B,C)', 'Point(A)', 'Line(B,C)', 'Line(M,N)', 'Equals(LengthOf(Line(A,B)),9)', 'Equals(LengthOf(Line(B,C)),6)', 'Find(PerimeterOf(Triangle(D,N,B)))']",Triangle ABC Point A Line BC Line MN Equals LengthOf Line AB  9 Equals LengthOf Line BC  6 Find PerimeterOf Triangle DNB   ,12
4511,x=(6/3*2)+2,"['Equals(LengthOf(Line(A,B)),3)', 'Equals(LengthOf(Line(B,C)),6)', 'Equals(LengthOf(Line(D,E)),2)', 'Find(LengthOf(Line(D,F)))']",Equals LengthOf Line AB  3 Equals LengthOf Line BC  6 Equals LengthOf Line DE  2 Find LengthOf Line DF   ,6
4895,x=(6/3*2)+6,"['IntersectAt(Parallel(Line(A,B),Line(C,D)),Line(A,C),Line(B,D),Point(O))', 'Equals(LengthOf(Line(A,O)),3)', 'Equals(LengthOf(Line(B,O)),6)', 'Equals(LengthOf(Line(C,O)),2)', 'Find(LengthOf(Line(B,D)))']",IntersectAt Parallel Line AB Line CD  Line AC Line BD Point O  Equals LengthOf Line AO  3 Equals LengthOf Line BO  6 Equals LengthOf Line CO  2 Find LengthOf Line BD   ,10
4871,x=(6/4*3)+3,"['Parallel(Line(a),Line(b))', 'Point(A)', 'Point(C)', 'Point(E)', 'Equals(LengthOf(Line(A,C)),4)', 'Equals(LengthOf(Line(C,E)),6)', 'Equals(LengthOf(Line(B,D)),3)', 'Find(LengthOf(Line(B,F)))']",Parallel Line a Line b  Point A Point C Point E Equals LengthOf Line AC  4 Equals LengthOf Line CE  6 Equals LengthOf Line BD  3 Find LengthOf Line BF   ,7.5
4741,x=(6/4*3)+3,"['Parallel(Line(a),Line(b))', 'Point(A)', 'Point(C)', 'Point(E)', 'Equals(LengthOf(Line(A,C)),4)', 'Equals(LengthOf(Line(C,E)),6)', 'Equals(LengthOf(Line(B,D)),3)', 'Find(LengthOf(Line(B,F)))']",Parallel Line a Line b  Point A Point C Point E Equals LengthOf Line AC  4 Equals LengthOf Line CE  6 Equals LengthOf Line BD  3 Find LengthOf Line BF   ,7.5
4664,x=(6/4*3)+3,"['Triangle(A,B,C)', 'Parallel(Line(D,E),Line(B,C))', 'Equals(LengthOf(Line(A,D)),4)', 'Equals(LengthOf(Line(D,B)),6)', 'Equals(LengthOf(Line(A,E)),3)', 'Find(LengthOf(Line(A,C)))']",Triangle ABC Parallel Line DE Line BC  Equals LengthOf Line AD  4 Equals LengthOf Line DB  6 Equals LengthOf Line AE  3 Find LengthOf Line AC   ,7.5
4670,x=(6/4*3)+3,"['Parallel(Line(a),Line(b))', 'Point(A)', 'Point(C)', 'Point(E)', 'Equals(LengthOf(Line(A,C)),4)', 'Equals(LengthOf(Line(C,E)),6)', 'Equals(LengthOf(Line(B,D)),3)', 'Find(LengthOf(Line(B,F)))']",Parallel Line a Line b  Point A Point C Point E Equals LengthOf Line AC  4 Equals LengthOf Line CE  6 Equals LengthOf Line BD  3 Find LengthOf Line BF   ,7.5
4790,x=(6/4*5)+5,"['IntersectAt(Parallel(Line(A,B),Line(C,D)),Line(A,D),Line(B,C),Point(P))', 'Equals(LengthOf(Line(A,B)),4)', 'Equals(LengthOf(Line(C,D)),6)', 'Equals(LengthOf(Line(A,P)),5)', 'Find(LengthOf(Line(A,D)))']",IntersectAt Parallel Line AB Line CD  Line AD Line BC Point P  Equals LengthOf Line AB  4 Equals LengthOf Line CD  6 Equals LengthOf Line AP  5 Find LengthOf Line AD   ,12.5
4505,x=(6+3)/6,"['Triangle(A,B,C)', 'Point(D)', 'Point(E)', 'Line(A,B)', 'Line(A,C)', 'Parallel(Line(D,E),Line(B,C))', 'Equals(LengthOf(Line(A,D)),6)', 'Equals(LengthOf(Line(D,B)),3)', 'Find(RatioOf(Line(A,E),Line(A,C)))']",Triangle ABC Point D Point E Line AB Line AC Parallel Line DE Line BC  Equals LengthOf Line AD  6 Equals LengthOf Line DB  3 Find RatioOf Line AE Line AC   ,0.666666667
2383,x=(6+3)/6*3,"['Equals(Line(A,B),6)', 'Equals(LengthOf(Line(C,D)),3)', 'Line(A,D)', 'Line(B,C)', 'Point(E)', 'Find(LengthOf(Line(E,F)))']",Equals Line AB 6 Equals LengthOf Line CD  3 Line AD Line BC Point E Find LengthOf Line EF   ,2
7693,x=(6+4)*2,"['Parallelogram(A,B,C,D)', 'IsMidpointOf(Point(E),Line(A,B))', 'PointLiesOnLine(Point(F),Line(A,D))', 'Line(E,F)', 'Line(A,C)', 'Point(G)', 'Equals(LengthOf(Line(A,F)),3)', 'Equals(LengthOf(Line(D,F)),6)', 'Equals(LengthOf(Line(A,G)),4)', 'Find(LengthOf(Line(A,C)))']",Parallelogram ABCD IsMidpointOf Point E Line AB  PointLiesOnLine Point F Line AD  Line EF Line AC Point G Equals LengthOf Line AF  3 Equals LengthOf Line DF  6 Equals LengthOf Line AG  4 Find LengthOf Line AC   ,20
7466,x=(6+4)/2,"['Triangle(A,B,C)', 'Triangle(D,E,C)', 'Point(E)', 'SideOf(Line(B,C))', 'Parallel(Line(D,E),Line(A,B))', 'Line(A,C)', 'Point(F)', 'Equals(LengthOf(Line(A,B)),6)', 'Equals(LengthOf(Line(E,F)),4)', 'Find(LengthOf(Line(D,F)))']",Triangle ABC Triangle DEC Point E SideOf Line BC  Parallel Line DE Line AB  Line AC Point F Equals LengthOf Line AB  6 Equals LengthOf Line EF  4 Find LengthOf Line DF   ,5
7985,x=(6+4)/4,"['Parallelogram(A,B,C,D)', 'Line(C,E)', 'Angle(D,C,B)', 'Line(A,B)', 'IntersectAt(Line(D,B),Line(C,E),Point(O))', 'Equals(LengthOf(Line(A,B)),6)', 'Equals(LengthOf(Line(B,C)),4)', 'Find(RatioOf(Line(O,B),Line(D,B)))']",Parallelogram ABCD Line CE Angle DCB Line AB IntersectAt Line DB Line CE Point O  Equals LengthOf Line AB  6 Equals LengthOf Line BC  4 Find RatioOf Line OB Line DB   ,0.4
7163,x=(6+4)/6*4,"['Triangle(A,B,C)', 'Line(B,D)', 'Angle(A,B,C)', 'Parallel(Line(D,E),Line(A,B))', 'Line(B,C)', 'Equals(LengthOf(Line(E,C)),6)', 'Equals(LengthOf(Line(B,E)),4)', 'Find(LengthOf(Line(A,B)))']",Triangle ABC Line BD Angle ABC Parallel Line DE Line AB  Line BC Equals LengthOf Line EC  6 Equals LengthOf Line BE  4 Find LengthOf Line AB   ,6.666666667
4626,x=(6+4)/6*9,"['Line(A,C)', 'Line(D,F)', 'Equals(LengthOf(Line(A,B)),6)', 'Equals(LengthOf(Line(B,C)),4)', 'Equals(LengthOf(Line(D,F)),9)', 'Find(LengthOf(Line(D,E)))']",Line AC Line DF Equals LengthOf Line AB  6 Equals LengthOf Line BC  4 Equals LengthOf Line DF  9 Find LengthOf Line DE   ,5.4
9283,x=(6+5)+(2*2),"['Parallelogram(A,B,C,D)', 'Line(E,F)', 'Point(O)', 'Equals(LengthOf(Line(A,D)),6)', 'Equals(LengthOf(Line(A,B)),5)', 'Equals(LengthOf(Line(O,E)),2)', 'Find(PerimeterOf(Quadrilateral(A,B,F,E)))']",Parallelogram ABCD Line EF Point O Equals LengthOf Line AD  6 Equals LengthOf Line AB  5 Equals LengthOf Line OE  2 Find PerimeterOf Quadrilateral ABFE   ,15
5970,x=(6+9)/2,"['Triangle(A,B,C)', 'IsMidpointOf(Point(M),Line(B,C))', 'Line(A,D)', 'Perpendicular(Line(A,D),Line(B,D))', 'Equals(LengthOf(Line(A,B)),6)', 'Equals(LengthOf(Line(A,C)),9)', 'Find(LengthOf(Line(M,D)))']",Triangle ABC IsMidpointOf Point M Line BC  Line AD Perpendicular Line AD Line BD  Equals LengthOf Line AB  6 Equals LengthOf Line AC  9 Find LengthOf Line MD   ,7.5
1713,x=(60*2)/2,"['Equals(RadiusOf(Circle(O)),5)', 'IsChordOf(Line(A,B),Circle($))','Equals(LengthOf(Line(A,B)),5)', 'Circle($)', 'Find(MeasureOf(Angle(A,C,B)))']",Equals RadiusOf Circle O  5 Equals IsChordOf LengthOf Line AB  Circle $  5¡Ì3} Circle $ Find MeasureOf Angle ACB   ,60
5838,x=(60*2)*2,"['Line(D,E)', 'Line(A,C)', 'Line(A,B)', 'Triangle(A,B,C)', 'Point(D)', 'Point(E)', 'Equals(Angle(C,A,B),60)', 'Angle(B,E,D)', 'Find(MeasureOf(Angle(C,D,E)))']",Line DE Line AC Line AB Triangle ABC Point D Point E Equals Angle CAB 60 Angle BED Find MeasureOf Angle CDE   ,240
521,x=(60*2)*2,"['Equals(Angle(1),60)', 'Angle(B)', 'Angle(C)', 'Angle(D)', 'Angle(E)', 'Angle(F)', 'Find(MeasureOf(Angle(A)))']",Equals Angle 1 60 Angle B Angle C Angle D Angle E Angle F Find MeasureOf Angle A   ,240
132,x=(60/2)+(80/2),"['Line(B,E)', 'Line(C,F)', 'Triangle(A,B,C)', 'Equals(Angle(A,B,C),80)', 'Equals(Angle(A,C,B),60)', 'IntersectAt(Line(B,E),Line(C,F),Point(D))', 'Find(MeasureOf(Angle(C,D,E)))']",Line BE Line CF Triangle ABC Equals Angle ABC 80 Equals Angle ACB 60 IntersectAt Line BE Line CF Point D  Find MeasureOf Angle CDE   ,70
1218,x=(60/2)+80,"['Triangle(A,B,C)', 'Line(C,D)', 'Angle(A,C,B)', 'Equals(Angle(A),80)', 'Equals(Angle(A,C,B),60)', 'Find(MeasureOf(Angle(B,D,C)))']",Triangle ABC Line CD Angle ACB Equals Angle A 80 Equals Angle ACB 60 Find MeasureOf Angle BDC   ,110
6680,x=(60/360)*(6*6*3.14),"['Sector($)', 'Equals(Angle($),60)', 'IsChordOf(Line(A,B),Circle($))','Equals(LengthOf(Line(A,B)),6)', 'Find(AreaOf(Sector($)))']",Sector $ Equals Angle $ 60 Equals IsChordOf LengthOf Line AB  Circle $  6 Find AreaOf Sector $   ,18.84955592
6535,x=(60/360)*(6*6*3.14),"['Circle($)', 'IsDiameterOf(Line(A,B),Circle($))','Equals(LengthOf(Line(A,B)),6)', 'Point(A)', 'Point(B)', 'Point(T)', 'Find(AreaOf(Polygon($)))']",Circle $ Equals IsDiameterOf Line AB Circle $  6 Point A Point B Point T Find AreaOf Polygon $   ,18.84955592
5241,x=(60+70)/2,"['Triangle(A,B,C)', 'Circle($)', 'Line(C,A)', 'Point(E)', 'Line(C,D)', 'Line(B,C)', 'Line(C,G)', 'Equals(Angle(A),60)', 'Equals(Angle(B),70)', 'Find(MeasureOf(Angle(A,C,G)))', 'Find(LengthOf(Line(E,F)))']",Triangle ABC Circle $ Line CA Point E Line CD Line BC Line CG Equals Angle A 60 Equals Angle B 70 Find MeasureOf Angle ACG   Find LengthOf Line EF   ,65
1966,x=(60/360)*((6/2)*(6/2)*3.14),"['IsDiameterOf(Line(C,D),Circle($))', 'Circle(O)', 'IsChordOf(Parallel(Line(A,B),Line(C,D)),Circle($))', 'Equals(LengthOf(Line(C,D)),6)', 'Equals(Angle(A,D,B),30)', 'Find(AreaOf(Polygon($)))']",IsDiameterOf Line CD Circle $  Circle O IsChordOf Parallel Line AB Line CD  Circle $  Equals LengthOf Line CD  6 Equals Angle ADB 30 Find AreaOf Polygon $   ,4.71238898
6695,x=(60/360)*(1*1*3.14),"['InscribedIn(Quadrilateral(A,B,C,D),Circle(O))', 'Equals(LengthOf(Line(A,B)),1.732)', 'Equals(LengthOf(Line(B,C)),1)', 'Shape($)', 'Triangle(A,O,D)', 'Find(AreaOf(Polygon($)))']",InscribedIn Quadrilateral ABCD Circle O  Equals LengthOf Line AB  1.732} Equals LengthOf Line BC  1 Shape $ Triangle AOD Find AreaOf Polygon $   ,0.523598776
6577,x=(60/360)*(4*4*3.14),"['Sector($)', 'Equals(Angle($),60)', 'IsChordOf(Line(A,B),Circle($))','Equals(LengthOf(Line(A,B)),4)', 'Find(AreaOf(Sector($)))']",Sector $ Equals Angle $ 60 Equals IsChordOf LengthOf Line AB  Circle $  4 Find AreaOf Sector $   ,8.37758041
5978,x=(65*2)/13,"['Triangle(A,B,C)', 'Equals(LengthOf(Line(A,B)),13)', 'Equals(LengthOf(Line(A,C)),13)', 'Equals(AreaOf(Triangle($)),65)', 'Point(D)', 'Line(B,C)', 'Line(A,C)', 'Find(LengthOf(Line(A,B)))']",Triangle ABC Equals LengthOf Line AB  13 Equals LengthOf Line AC  13 Equals AreaOf Triangle $  65 Point D Line BC Line AC Find LengthOf Line AB   ,10
4903,x=(7+10)/10,"['Parallel(Line(a),Line(b))', 'Point(A)', 'Point(B)', 'Point(C)', 'Equals(LengthOf(Line(D,E)),7)', 'Equals(LengthOf(Line(E,F)),10)', 'Find(RatioOf(Line(B,C),Line(A,C)))']",Parallel Line a Line b  Point A Point B Point C Equals LengthOf Line DE  7 Equals LengthOf Line EF  10 Find RatioOf Line BC Line AC   ,0.588235294
7976,x=(7+11)/2,"['Triangle(A,B,C)', 'IsMidpointOf(Point(E),Line(B,C))', 'Line(A,D)', 'Angle(B,A,C)', 'Parallel(Line(E,F),Line(A,D))', 'Equals(LengthOf(Line(A,B)),7)', 'Equals(LengthOf(Line(A,C)),11)', 'Find(LengthOf(Line(F,C)))']",Triangle ABC IsMidpointOf Point E Line BC  Line AD Angle BAC Parallel Line EF Line AD  Equals LengthOf Line AB  7 Equals LengthOf Line AC  11 Find LengthOf Line FC   ,9
1279,x=(70/2)+(180-70),"['Line(A,B)', 'Line(C,D)', 'Point(O)', 'BisectsAngle(Line(O,E),Angle(A,O,D))', 'Equals(Angle(B,O,C),70)', 'Find(MeasureOf(Angle(C,O,E)))']",Line AB Line CD Point O BisectsAngle Line OE Angle AOD  Equals Angle BOC 70 Find MeasureOf Angle COE   ,145
897,x=(70/2)+(90-70),"['IsDiameterOf(Line(A,D),Circle($))', 'Circle($)', 'IsMidpointOf(Point(C),Arc(B,D))', 'Equals(Angle(B,A,D),70)', 'Find(MeasureOf(Angle(A,D,C)))']",IsDiameterOf Line AD Circle $  Circle $ IsMidpointOf Point C Arc BD  Equals Angle BAD 70 Find MeasureOf Angle ADC   ,55
5332,x=(70+40)+32,"['Equals(Angle(A),70)', 'Equals(Angle(B),40)', 'Equals(Angle(C),32)', 'Find(MeasureOf(Angle(B,D,C)))']",Equals Angle A 70 Equals Angle B 40 Equals Angle C 32 Find MeasureOf Angle BDC   ,142
4397,x=(8*6)/10,"['Triangle(A,B,C)', 'Equals(LengthOf(Line(A,B)),10)', 'Equals(LengthOf(Line(A,C)),8)', 'Equals(LengthOf(Line(B,C)),6)', 'Circle($)', 'SinOf(g)', 'Point(C)', 'Line(A,B)', 'Line(C,B)', 'Line(C,A)', 'Point(M)', 'Point(N)', 'Find(LengthOf(Line(M,N)))']",Triangle ABC Equals LengthOf Line AB  10 Equals LengthOf Line AC  8 Equals LengthOf Line BC  6 Circle $ SinOf g Point C Line AB Line CB Line CA Point M Point N Find LengthOf Line MN   ,4.8
9059,x=(8/2)/(8/2)*8,"['Square(A,B,C,D)', 'Equals(LengthOf(Line(A,B)),8)', 'IsMidpointOf(Point(Q),Line(C,D))', 'Equals(Angle(D,A,Q),x)', 'Point(P)', 'Line(C,D)', 'Equals(Angle(B,A,P),2x)', 'Find(LengthOf(Line(C,P)))']",Square ABCD Equals LengthOf Line AB  8 IsMidpointOf Point Q Line CD  Equals Angle DAQ x Point P Line CD Equals Angle BAP 2x Find LengthOf Line CP   ,2
9453,x=(8/2)/2,"['Equals(AreaOf(Parallelogram(A,B,C,D)),8)', 'Line(A,C)', 'Line(D,B)', 'Point(O)', 'Line(E,F)', 'Line(A,D)', 'Line(B,C)', 'Find(AreaOf(Polygon($)))']",Equals AreaOf Parallelogram ABCD  8 Line AC Line DB Point O Line EF Line AD Line BC Find AreaOf Polygon $   ,2
4958,x=(8/2)/2,"['Quadrilateral(A,B,C,D)', 'Parallel(Line(A,B),Line(C,D))', 'Equals(Angle(C),90)', 'Equals(LengthOf(Line(A,B)),8)', 'Equals(LengthOf(Line(A,D)),5)', 'Equals(LengthOf(Line(C,D)),5)', 'Point(M)', 'Point(N)', 'Line(B,C)', 'Line(A,B)', 'Line(D,M)', 'Line(M,N)', 'Find(LengthOf(Line(E,F)))']",Quadrilateral ABCD Parallel Line AB Line CD  Equals Angle C 90 Equals LengthOf Line AB  8 Equals LengthOf Line AD  5 Equals LengthOf Line CD  5 Point M Point N Line BC Line AB Line DM Line MN Find LengthOf Line EF   ,2
4846,x=(8/2)/2,"['IsMedianOf(Line(D,E),Shape($))', 'Triangle(A,B,C)', 'Equals(AreaOf(Triangle(A,B,C)),8)', 'Find(AreaOf(Triangle(A,D,E)))']",IsMedianOf Line DE Shape $  Triangle ABC Equals AreaOf Triangle ABC  8 Find AreaOf Triangle ADE   ,2
5761,x=(8/2)+((24/2)/2),"['Parallelogram(A,B,C,D)', 'Line(A,C)', 'Line(B,D)', 'Point(O)', 'IsMidpointOf(Point(E),Line(C,D))', 'Line(O,E)', 'Equals(PerimeterOf(Parallelogram(A,B,C,D)),24)', 'Equals(LengthOf(Line(B,D)),8)', 'Find(PerimeterOf(Triangle(D,O,E)))']",Parallelogram ABCD Line AC Line BD Point O IsMidpointOf Point E Line CD  Line OE Equals PerimeterOf Parallelogram ABCD  24 Equals LengthOf Line BD  8 Find PerimeterOf Triangle DOE   ,10
4076,x=(8/2)+7,"['Equals(SideOf(Quadrilateral(A,B,C,D)),x)', 'Circle(O)', 'Equals(LengthOf(Line(A,B)),10)', 'Equals(LengthOf(Line(B,C)),7)', 'Equals(LengthOf(Line(C,D)),8)', 'Find(LengthOf(Line(A,D)))']",Equals SideOf Quadrilateral ABCD  \tan Circle O Equals LengthOf Line AB  10 Equals LengthOf Line BC  7 Equals LengthOf Line CD  8 Find LengthOf Line AD   ,11
5522,x=(8/4)/6,"['Triangle(A,B,C)', 'Parallel(Line(D,E),Line(B,C))', 'Equals(LengthOf(Line(A,D)),8)', 'Equals(LengthOf(Line(D,B)),4)', 'Equals(LengthOf(Line(A,E)),6)', 'Find(LengthOf(Line(E,C)))']",Triangle ABC Parallel Line DE Line BC  Equals LengthOf Line AD  8 Equals LengthOf Line DB  4 Equals LengthOf Line AE  6 Find LengthOf Line EC   ,3
453,x=(8+22)/8*3.2,"['UseTheorem(Xiao_Ming)', 'HeightOf(Polygon($))', 'Find(HeightOf(Polygon($)))']",UseTheorem Xiao_Ming HeightOf Polygon $  Find HeightOf Polygon $   ,12
4967,x=(8+5)/2,"['Triangle(A,B,C)', 'Equals(LengthOf(Line(A,B)),8)', 'Equals(LengthOf(Line(A,C)),5)', 'Equals(LengthOf(Line(B,C)),7)', 'Line(A,D)', 'Angle($)', 'Perpendicular(Line(C,D),Line(A,D))', 'IsMidpointOf(Point(E),Line(B,C))', 'Find(LengthOf(Line(D,E)))']",Triangle ABC Equals LengthOf Line AB  8 Equals LengthOf Line AC  5 Equals LengthOf Line BC  7 Line AD Angle $ Perpendicular Line CD Line AD  IsMidpointOf Point E Line BC  Find LengthOf Line DE   ,6.5
730,x=(80/2)/2,"['BisectsAngle(Line(A,D),Triangle(A,B,C))', 'BisectsAngle(Line(A,E),Triangle(A,B,D))', 'Equals(Angle(B,A,C),80)', 'Find(MeasureOf(Angle(E,A,D)))']",BisectsAngle Line AD Triangle ABC  BisectsAngle Line AE Triangle ABD  Equals Angle BAC 80 Find MeasureOf Angle EAD   ,20
7161,x=(9*10)/(6+9),"['Parallel(Line(A,B),Line(C,D))', 'Equals(LengthOf(Line(A,B)),6)', 'Equals(LengthOf(Line(C,D)),9)', 'Equals(LengthOf(Line(A,D)),10)', 'Find(LengthOf(Line(O,D)))']",Parallel Line AB Line CD  Equals LengthOf Line AB  6 Equals LengthOf Line CD  9 Equals LengthOf Line AD  10 Find LengthOf Line OD   ,6
7955,x=(9*2)*2,"['Parallelogram(A,B,C,D)', 'IsMidpointOf(Point(E),Line(D,C))', 'Line(A,E)', 'Line(B,D)', 'Point(Q)', 'Equals(AreaOf(Triangle(D,Q,E)),9)', 'Find(AreaOf(Triangle(A,Q,B)))']",Parallelogram ABCD IsMidpointOf Point E Line DC  Line AE Line BD Point Q Equals AreaOf Triangle DQE  9 Find AreaOf Triangle AQB   ,36
4877,x=(9/4*12)+12,"['Parallel(Line(A,B),Line(C,D))', 'Line(O,H)', 'Line(A,B)', 'Line(C,D)', 'Point(F)', 'Point(H)', 'Line(O,G)', 'Point(E)', 'Point(G)', 'Equals(RatioOf(Line(O,E),Line(E,G)),4/9)', 'Equals(LengthOf(Line(O,F)),12)', 'Find(LengthOf(Line(O,H)))']",Parallel Line AB Line CD  Line OH Line AB Line CD Point F Point H Line OG Point E Point G Equals RatioOf Line OE Line EG  \frac{4}{9 Equals LengthOf Line OF  12 Find LengthOf Line OH   ,39
5249,x=(9+5)/2,"['Equals(LengthOf(Line(A,B)),9)', 'Equals(LengthOf(Line(B,C)),5)', 'IsMidpointOf(Point(D),Line($))', 'Line(A,C)', 'Find(LengthOf(Line(A,D)))']",Equals LengthOf Line AB  9 Equals LengthOf Line BC  5 IsMidpointOf Point D Line $  Line AC Find LengthOf Line AD   ,7
6714,x=(90/360)*((4/2)*(4/2)*3.14),"['Triangle(A,B,C)', 'Equals(Angle(A),90)', 'Equals(LengthOf(Line(B,C)),4)', 'IsMidpointOf(Point(D),Line(B,C))', 'Triangle(A,B,D)', 'Point(A)', 'Triangle(A,T,Q)', 'Find(LengthOf(Line(A,D)))']",Triangle ABC Equals Angle A 90 Equals LengthOf Line BC  4 IsMidpointOf Point D Line BC  Triangle ABD Point A Triangle ATQ Find LengthOf Line AD   ,3.141592654
1471,x=(90+40)/2,"['Angle(A,B,D)', 'Angle($)', 'Triangle(A,B,C)', 'BisectsAngle(Line(B,E),Angle(A,B,D))', 'Equals(Angle(A),90)', 'Equals(Angle(C),40)', 'Find(MeasureOf(Angle(E,B,D)))']",Angle ABD Angle $ Triangle ABC BisectsAngle Line BE Angle ABD  Equals Angle A 90 Equals Angle C 40 Find MeasureOf Angle EBD   ,65
8546,x=(90/2)+(60/2),"['Triangle(A,B,C)', 'Triangle($)', 'Circle(O)', 'IsDiameterOf(Line(A,C),Circle(O))', 'Equals(Angle(C),60)', 'Line(B,D)', 'Angle(A,B,C)', 'Point(D)', 'Find(MeasureOf(Angle(B,A,D)))']",Triangle ABC Triangle $ Circle O IsDiameterOf Line AC Circle O  Equals Angle C 60 Line BD Angle ABC Point D Find MeasureOf Angle BAD   ,75
1756,x=(90/2)+(90-30),"['IsDiameterOf(Line(A,B),Circle(O))', 'Point(C)', 'Circle(O)', 'BisectsAngle(Line(C,D),Angle(A,C,B))', 'Point(D)', 'Equals(Angle(A,B,C),30)', 'Find(MeasureOf(Angle(C,A,D)))']",IsDiameterOf Line AB Circle O  Point C Circle O BisectsAngle Line CD Angle ACB  Point D Equals Angle ABC 30 Find MeasureOf Angle CAD   ,105
776,x=(90/30)/(180-120),"['BisectsAngle(Line(B,D),Triangle(A,B,C))', 'BisectsAngle(Line(D,E),Line(B,C))', 'Equals(Angle(A),120)', 'Find(MeasureOf(Angle(C)))']",BisectsAngle Line BD Triangle ABC  BisectsAngle Line DE Line BC  Equals Angle A 120 Find MeasureOf Angle C   ,20
6526,x=(90/360)*((4/2)*(4/2)*3.14),"['Circle(O)','Equals(LengthOf(Line(A,E)),4)', 'Point(B)', 'Point(C)', 'Point(D)', 'Circle($)', 'Equals(LengthOf(Line(A,B)),LengthOf(Line(B,C)))', 'Equals(LengthOf(Line(C,D)),LengthOf(Line(D,E)))', 'Line(O,B)', 'Line(O,D)', 'Find(AreaOf(Polygon($)))']",Equals Equals Circle O LengthOf LengthOf Line AE    4 Point B Point C Point D Circle $ Equals LengthOf Line AB  LengthOf Line BC   Equals LengthOf Line CD  LengthOf Line DE   Line OB Line OD Find AreaOf Polygon $   ,3.141592654
6520,x=(90/360)*(2*2),"['Square($)', 'SideOf(Regular(Polygon($)))', 'Find(AreaOf(Polygon($)))']",Square $ SideOf Regular Polygon $   Find AreaOf Polygon $   ,1
4923,x=(((110/2)+85)-180)*2,"['Quadrilateral(A,B,C,D)', 'Equals(Angle(A),110)', 'Equals(Angle(B),85)', 'Triangle(B,M,N)', 'Line(M,N)', 'Triangle(F,M,N)', 'Parallel(Line(M,F),Line(A,D))', 'Parallel(Line(F,N),Line(D,C))', 'Find(MeasureOf(Angle(C)))']",Quadrilateral ABCD Equals Angle A 110 Equals Angle B 85 Triangle BMN Line MN Triangle FMN Parallel Line MF Line AD  Parallel Line FN Line DC  Find MeasureOf Angle C   ,80
